Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-06-18 00:00:00-04:00,0.193841441,0.195293333,0.192389533,0.192389533,8064000,0,0
1980-06-19 00:00:00-04:00,0.191663649,0.191663649,0.188759848,0.188759848,13689600,0,0
1980-06-20 00:00:00-04:00,0.189485624,0.192389439,0.189485624,0.189485624,7027200,0,0
1980-06-23 00:00:00-04:00,0.189485624,0.192389439,0.189485624,0.189485624,9888000,0,0
1980-06-24 00:00:00-04:00,0.189485624,0.192389439,0.189485624,0.189485624,9676800,0,0
1980-06-25 00:00:00-04:00,0.191663712,0.194567514,0.191663712,0.191663712,15494400,0,0
1980-06-26 00:00:00-04:00,0.191663712,0.194567514,0.191663712,0.191663712,10156800,0,0
1980-06-27 00:00:00-04:00,0.192389533,0.195293333,0.192389533,0.192389533,6912000,0,0
1980-06-30 00:00:00-04:00,0.192389592,0.1938415,0.190937683,0.190937683,5337600,0,0
1980-07-01 00:00:00-04:00,0.193841562,0.196745928,0.193841562,0.193841562,9811200,0,0
1980-07-02 00:00:00-04:00,0.195293337,0.198197702,0.195293337,0.195293337,6585600,0,0
1980-07-03 00:00:00-04:00,0.196745798,0.199649598,0.196745798,0.196745798,4550400,0,0
1980-07-07 00:00:00-04:00,0.204005376,0.205457849,0.204005376,0.204005376,19545600,0,0
1980-07-08 00:00:00-04:00,0.208361641,0.209813549,0.208361641,0.208361641,13190400,0,0
1980-07-09 00:00:00-04:00,0.208361641,0.209087595,0.208361641,0.208361641,9388800,0,0
1980-07-10 00:00:00-04:00,0.211265355,0.211991293,0.211265355,0.211265355,14092800,0,0
1980-07-11 00:00:00-04:00,0.211265489,0.211991427,0.210539535,0.210539535,9888000,0,0
1980-07-14 00:00:00-04:00,0.212717414,0.214169888,0.212717414,0.212717414,15052800,0,0
1980-07-15 00:00:00-04:00,0.219251558,0.219977513,0.219251558,0.219251558,20678400,0,0
1980-07-16 00:00:00-04:00,0.222881764,0.223607718,0.222881764,0.222881764,11692800,0,0
1980-07-17 00:00:00-04:00,0.227963373,0.229415264,0.227963373,0.227963373,15456000,0,0
1980-07-18 00:00:00-04:00,0.233771712,0.234497666,0.233771712,0.233771712,12576000,0,0
1980-07-21 00:00:00-04:00,0.233771712,0.234497666,0.233771712,0.233771712,14208000,0,0
1980-07-22 00:00:00-04:00,0.232319741,0.232319741,0.230867833,0.230867833,14150400,0,0
1980-07-23 00:00:00-04:00,0.22941528,0.22941528,0.228689343,0.228689343,8371200,0,0
1980-07-24 00:00:00-04:00,0.227963552,0.227963552,0.227237597,0.227237597,11616000,0,0
1980-07-25 00:00:00-04:00,0.225785613,0.225785613,0.225059658,0.225059658,22156800,0,0
1980-07-28 00:00:00-04:00,0.227237597,0.228689506,0.227237597,0.227237597,7372800,0,0
1980-07-29 00:00:00-04:00,0.237401307,0.238853198,0.237401307,0.237401307,11424000,0,0
1980-07-30 00:00:00-04:00,0.244661465,0.24538742,0.244661465,0.244661465,12614400,0,0
1980-07-31 00:00:00-04:00,0.24611342,0.247565312,0.24611342,0.24611342,24384000,0,0
1980-08-01 00:00:00-04:00,0.244661479,0.244661479,0.242483616,0.242483616,9523200,0,0
1980-08-04 00:00:00-04:00,0.24611342,0.248291831,0.24611342,0.24611342,5721600,0,0
1980-08-05 00:00:00-04:00,0.24756524,0.249017713,0.24756524,0.24756524,6720000,0,0
1980-08-06 00:00:00-04:00,0.247565281,0.247565281,0.245387435,0.245387435,11193600,0,0
1980-08-07 00:00:00-04:00,0.248291865,0.249017819,0.248291865,0.248291865,8812800,0,0
1980-08-08 00:00:00-04:00,0.251921713,0.253373623,0.251921713,0.251921713,5817600,0,0
1980-08-11 00:00:00-04:00,0.267893583,0.269345491,0.267893583,0.267893583,7276800,0,0
1980-08-12 00:00:00-04:00,0.268619597,0.271523414,0.268619597,0.268619597,22406400,0,0
1980-08-13 00:00:00-04:00,0.264989299,0.264989299,0.263537407,0.263537407,12153600,0,0
1980-08-14 00:00:00-04:00,0.263537407,0.264263345,0.263537407,0.263537407,8793600,0,0
1980-08-15 00:00:00-04:00,0.261359482,0.261359482,0.259907573,0.259907573,41011200,0,0
1980-08-18 00:00:00-04:00,0.253373563,0.253373563,0.252647609,0.252647609,7699200,0,0
1980-08-19 00:00:00-04:00,0.249743595,0.249743595,0.249017641,0.249017641,8889600,0,0
1980-08-20 00:00:00-04:00,0.254099488,0.255551381,0.254099488,0.254099488,11808000,0,0
1980-08-21 00:00:00-04:00,0.257003725,0.257729679,0.257003725,0.257003725,11251200,0,0
1980-08-22 00:00:00-04:00,0.258455783,0.259181721,0.258455783,0.258455783,38515200,0,0
1980-08-25 00:00:00-04:00,0.258455783,0.259181721,0.258455783,0.258455783,11174400,0,0
1980-08-26 00:00:00-04:00,0.258455783,0.259181721,0.258455783,0.258455783,20160000,0,0
1980-08-27 00:00:00-04:00,0.258455663,0.258455663,0.257729709,0.257729709,3513600,0,0
1980-08-28 00:00:00-04:00,0.256277322,0.256277322,0.255551368,0.255551368,6451200,0,0
1980-08-29 00:00:00-04:00,0.254825443,0.254825443,0.254099488,0.254099488,15552000,0,0
1980-09-02 00:00:00-04:00,0.257729709,0.258455663,0.257729709,0.257729709,6816000,0,0
1980-09-03 00:00:00-04:00,0.265715718,0.267167627,0.265715718,0.265715718,9292800,0,0
1980-09-04 00:00:00-04:00,0.267893583,0.269345491,0.267893583,0.267893583,16147200,0,0
1980-09-05 00:00:00-04:00,0.267167627,0.267167627,0.266441673,0.266441673,6259200,0,0
1980-09-08 00:00:00-04:00,0.260633467,0.260633467,0.259181559,0.259181559,4300800,0,0
1980-09-09 00:00:00-04:00,0.259907573,0.260633528,0.259907573,0.259907573,13632000,0,0
1980-09-10 00:00:00-04:00,0.258455633,0.258455633,0.257003725,0.257003725,10099200,0,0
1980-09-11 00:00:00-04:00,0.258455783,0.259181721,0.258455783,0.258455783,5990400,0,0
1980-09-12 00:00:00-04:00,0.258455663,0.258455663,0.257729709,0.257729709,4800000,0,0
1980-09-15 00:00:00-04:00,0.255551321,0.255551321,0.254825383,0.254825383,5337600,0,0
1980-09-16 00:00:00-04:00,0.262085378,0.262811332,0.262085378,0.262085378,9139200,0,0
1980-09-17 00:00:00-04:00,0.273701251,0.27442777,0.273701251,0.273701251,11577600,0,0
1980-09-18 00:00:00-04:00,0.274427772,0.275153726,0.274427772,0.274427772,14227200,0,0
1980-09-19 00:00:00-04:00,0.276605576,0.277331531,0.276605576,0.276605576,6086400,0,0
1980-09-22 00:00:00-04:00,0.273701263,0.273701263,0.272249371,0.272249371,8313600,0,0
1980-09-23 00:00:00-04:00,0.262811332,0.262811332,0.262085378,0.262085378,7142400,0,0
1980-09-24 00:00:00-04:00,0.260633467,0.260633467,0.259181559,0.259181559,10022400,0,0
1980-09-25 00:00:00-04:00,0.257003812,0.257003812,0.256277293,0.256277293,11520000,0,0
1980-09-26 00:00:00-04:00,0.254099518,0.254099518,0.252647609,0.252647609,9312000,0,0
1980-09-29 00:00:00-04:00,0.253373533,0.254099488,0.253373533,0.253373533,3801600,0,0
1980-09-30 00:00:00-04:00,0.258455783,0.259907676,0.258455783,0.258455783,6086400,0,0
1980-10-01 00:00:00-04:00,0.261359423,0.262085377,0.261359423,0.261359423,5971200,0,0
1980-10-02 00:00:00-04:00,0.261359512,0.262085467,0.260633558,0.260633558,4281600,0,0
1980-10-03 00:00:00-04:00,0.269345582,0.270071536,0.269345582,0.269345582,5068800,0,0
1980-10-06 00:00:00-04:00,0.286043525,0.287495433,0.286043525,0.286043525,10060800,0,0
1980-10-07 00:00:00-04:00,0.286769509,0.288221418,0.286769509,0.286769509,9158400,0,0
1980-10-08 00:00:00-04:00,0.281687289,0.281687289,0.280961335,0.280961335,25036800,0,0
1980-10-09 00:00:00-04:00,0.280961334,0.281687289,0.28023538,0.28023538,8697600,0,2
1980-10-10 00:00:00-04:00,0.278783589,0.278783589,0.27733168,0.27733168,6624000,0,0
1980-10-13 00:00:00-04:00,0.2787835,0.280235409,0.2787835,0.2787835,3235200,0,0
1980-10-14 00:00:00-04:00,0.28023538,0.283139729,0.28023538,0.28023538,6652800,0,0
1980-10-15 00:00:00-04:00,0.286043525,0.287495433,0.286043525,0.286043525,4416000,0,0
1980-10-16 00:00:00-04:00,0.286043464,0.287495372,0.284591556,0.284591556,5942400,0,0
1980-10-17 00:00:00-04:00,0.284591669,0.284591669,0.281687319,0.281687319,6988800,0,0
1980-10-20 00:00:00-04:00,0.280235409,0.280235409,0.2787835,0.2787835,6489600,0,0
1980-10-21 00:00:00-04:00,0.277331603,0.277331603,0.275879711,0.275879711,8908800,0,0
1980-10-22 00:00:00-04:00,0.2787835,0.280235409,0.2787835,0.2787835,5136000,0,0
1980-10-23 00:00:00-04:00,0.275879678,0.275879678,0.272975296,0.272975296,3206400,0,0
1980-10-24 00:00:00-04:00,0.268619579,0.268619579,0.267167687,0.267167687,4204800,0,0
1980-10-27 00:00:00-05:00,0.254099518,0.254099518,0.252647609,0.252647609,5769600,0,0
1980-10-28 00:00:00-05:00,0.259907573,0.26281139,0.259907573,0.259907573,4473600,0,0
1980-10-29 00:00:00-05:00,0.265715718,0.267167627,0.265715718,0.265715718,6844800,0,0
1980-10-30 00:00:00-05:00,0.241031733,0.241031733,0.238127351,0.238127351,54960000,0,0
1980-10-31 00:00:00-05:00,0.243935511,0.245387419,0.243935511,0.243935511,16579200,0,0
1980-11-03 00:00:00-05:00,0.243935511,0.245387419,0.243935511,0.243935511,18777600,0,0
1980-11-05 00:00:00-05:00,0.261359423,0.262811332,0.261359423,0.261359423,16108800,0,0
1980-11-06 00:00:00-05:00,0.246839327,0.246839327,0.245387435,0.245387435,20659200,0,0
1980-11-07 00:00:00-05:00,0.249743745,0.252647546,0.249743745,0.249743745,7334400,0,0
1980-11-10 00:00:00-05:00,0.249743774,0.251195666,0.248291865,0.248291865,8390400,0,0
1980-11-11 00:00:00-05:00,0.252647609,0.254099518,0.252647609,0.252647609,8620800,0,0
1980-11-12 00:00:00-05:00,0.261359423,0.262811332,0.261359423,0.261359423,13440000,0,0
1980-11-13 00:00:00-05:00,0.267167687,0.268619579,0.267167687,0.267167687,9753600,0,0
1980-11-14 00:00:00-05:00,0.2787835,0.281687318,0.2787835,0.2787835,12028800,0,0
1980-11-17 00:00:00-05:00,0.28023538,0.281687289,0.28023538,0.28023538,8515200,0,0
1980-11-18 00:00:00-05:00,0.287495375,0.288947283,0.287495375,0.287495375,8467200,0,0
1980-11-19 00:00:00-05:00,0.284591674,0.284591674,0.283139765,0.283139765,10387200,0,0
1980-11-20 00:00:00-05:00,0.281687289,0.281687289,0.28023538,0.28023538,11251200,0,0
1980-11-21 00:00:00-05:00,0.277331603,0.277331603,0.275879711,0.275879711,10684800,0,0
1980-11-24 00:00:00-05:00,0.274427752,0.274427752,0.271523386,0.271523386,8688000,0,0
1980-11-25 00:00:00-05:00,0.271523386,0.272975278,0.271523386,0.271523386,5990400,0,0
1980-11-26 00:00:00-05:00,0.272975296,0.274427769,0.272975296,0.272975296,5654400,0,0
1980-11-28 00:00:00-05:00,0.272975187,0.272975187,0.270071387,0.270071387,5088000,0,0
1980-12-01 00:00:00-05:00,0.252647546,0.252647546,0.249743745,0.249743745,5328000,0,0
1980-12-02 00:00:00-05:00,0.249743745,0.252647546,0.249743745,0.249743745,12768000,0,0
1980-12-03 00:00:00-05:00,0.252647609,0.25555141,0.252647609,0.252647609,7478400,0,0
1980-12-04 00:00:00-05:00,0.257729709,0.259907555,0.257729709,0.257729709,9398400,0,0
1980-12-05 00:00:00-05:00,0.242483508,0.242483508,0.241031617,0.241031617,12278400,0,0
1980-12-08 00:00:00-05:00,0.233771709,0.233771709,0.232319817,0.232319817,13363200,0,0
1980-12-09 00:00:00-05:00,0.242483616,0.245387433,0.242483616,0.242483616,20572800,0,0
1980-12-10 00:00:00-05:00,0.24103178,0.24103178,0.239579871,0.239579871,17558400,0,0
1980-12-11 00:00:00-05:00,0.235223618,0.235223618,0.232319817,0.232319817,23481600,0,0
1980-12-12 00:00:00-05:00,0.239579871,0.24103178,0.239579871,0.239579871,12460800,0,0
1980-12-15 00:00:00-05:00,0.239579871,0.24103178,0.239579871,0.239579871,8544000,0,0
1980-12-16 00:00:00-05:00,0.241031617,0.243935416,0.241031617,0.241031617,16425600,0,0
1980-12-17 00:00:00-05:00,0.238127303,0.238127303,0.236675411,0.236675411,15753600,0,0
1980-12-18 00:00:00-05:00,0.236675485,0.238127377,0.235223576,0.235223576,18508800,0,0
1980-12-19 00:00:00-05:00,0.226511368,0.226511368,0.22360757,0.22360757,31900800,0,0
1980-12-22 00:00:00-05:00,0.22360757,0.225059461,0.22360757,0.22360757,19526400,0,0
1980-12-23 00:00:00-05:00,0.227963373,0.229415264,0.227963373,0.227963373,17145600,0,0
1980-12-24 00:00:00-05:00,0.232319817,0.235223618,0.232319817,0.232319817,11808000,0,0
1980-12-26 00:00:00-05:00,0.238127351,0.241031733,0.238127351,0.238127351,4300800,0,0
1980-12-29 00:00:00-05:00,0.232319741,0.232319741,0.230867833,0.230867833,15782400,0,0
1980-12-30 00:00:00-05:00,0.233771712,0.235223621,0.233771712,0.233771712,8131200,0,0
1980-12-31 00:00:00-05:00,0.233771712,0.23667553,0.233771712,0.233771712,6624000,0,0
1981-01-02 00:00:00-05:00,0.233771712,0.23667553,0.233771712,0.233771712,7795200,0,0
1981-01-05 00:00:00-05:00,0.242483616,0.245387433,0.242483616,0.242483616,9187200,0,0
1981-01-06 00:00:00-05:00,0.238127303,0.238127303,0.236675411,0.236675411,16099200,0,0
1981-01-07 00:00:00-05:00,0.230867831,0.230867831,0.229415357,0.229415357,16857600,0,0
1981-01-08 00:00:00-05:00,0.226511567,0.226511567,0.225059658,0.225059658,12556800,0,0
1981-01-09 00:00:00-05:00,0.225059658,0.226511567,0.225059658,0.225059658,8332800,0,0
1981-01-12 00:00:00-05:00,0.222155807,0.222155807,0.220703334,0.220703334,13574400,0,0
1981-01-13 00:00:00-05:00,0.220703451,0.220703451,0.219251558,0.219251558,14630400,0,0
1981-01-14 00:00:00-05:00,0.220703334,0.223607715,0.220703334,0.220703334,5702400,0,0
1981-01-15 00:00:00-05:00,0.222155824,0.225059624,0.222155824,0.222155824,10051200,0,0
1981-01-16 00:00:00-05:00,0.232319817,0.233771709,0.232319817,0.232319817,12768000,0,0
1981-01-19 00:00:00-05:00,0.232319817,0.233771709,0.232319817,0.232319817,7180800,0,0
1981-01-20 00:00:00-05:00,0.226511567,0.226511567,0.225059658,0.225059658,7017600,0,0
1981-01-21 00:00:00-05:00,0.225059461,0.225059461,0.22360757,0.22360757,8976000,0,0
1981-01-22 00:00:00-05:00,0.22360757,0.226511368,0.22360757,0.22360757,7286400,0,0
1981-01-23 00:00:00-05:00,0.227963373,0.229415264,0.227963373,0.227963373,8803200,0,0
1981-01-26 00:00:00-05:00,0.223607733,0.223607733,0.222155824,0.222155824,11760000,0,0
1981-01-27 00:00:00-05:00,0.222155807,0.222155807,0.220703334,0.220703334,10070400,0,0
1981-01-28 00:00:00-05:00,0.220703334,0.222155807,0.220703334,0.220703334,6681600,0,0
1981-01-29 00:00:00-05:00,0.220703334,0.222155807,0.220703334,0.220703334,7516800,0,0
1981-01-30 00:00:00-05:00,0.217799708,0.217799708,0.216347799,0.216347799,8956800,0,0
1981-02-02 00:00:00-05:00,0.210539474,0.210539474,0.209087566,0.209087566,17433600,0,0
1981-02-03 00:00:00-05:00,0.217799693,0.219251603,0.217799693,0.217799693,11328000,0,0
1981-02-04 00:00:00-05:00,0.22360757,0.226511368,0.22360757,0.22360757,8448000,0,0
1981-02-05 00:00:00-05:00,0.229415357,0.230867831,0.229415357,0.229415357,11702400,0,0
1981-02-06 00:00:00-05:00,0.232319817,0.235223618,0.232319817,0.232319817,10963200,0,0
1981-02-09 00:00:00-05:00,0.232319817,0.235223618,0.232319817,0.232319817,9312000,0,0
1981-02-10 00:00:00-05:00,0.235223576,0.236675485,0.235223576,0.235223576,7132800,0,0
1981-02-11 00:00:00-05:00,0.232319741,0.232319741,0.230867833,0.230867833,6374400,0,0
1981-02-12 00:00:00-05:00,0.225059461,0.225059461,0.22360757,0.22360757,6873600,0,0
1981-02-13 00:00:00-05:00,0.22360757,0.225059461,0.22360757,0.22360757,5577600,0,0
1981-02-17 00:00:00-05:00,0.229415357,0.232319739,0.229415357,0.229415357,4819200,0,0
1981-02-18 00:00:00-05:00,0.230867833,0.232319741,0.230867833,0.230867833,11040000,0,0
1981-02-19 00:00:00-05:00,0.230867833,0.232319741,0.230867833,0.230867833,13948800,0,0
1981-02-20 00:00:00-05:00,0.222155807,0.222155807,0.220703334,0.220703334,16099200,0,0
1981-02-23 00:00:00-05:00,0.219251603,0.219251603,0.217799693,0.217799693,12768000,0,0
1981-02-24 00:00:00-05:00,0.217799708,0.217799708,0.216347799,0.216347799,18921600,0,0
1981-02-25 00:00:00-05:00,0.197471854,0.197471854,0.194567472,0.194567472,77721600,0,0
1981-02-26 00:00:00-05:00,0.193115621,0.193115621,0.191663712,0.191663712,32524800,0,0
1981-02-27 00:00:00-05:00,0.203279391,0.204731864,0.203279391,0.203279391,36057600,0,0
1981-03-02 00:00:00-05:00,0.209087566,0.211991366,0.209087566,0.209087566,19113600,0,0
1981-03-03 00:00:00-05:00,0.206183805,0.206183805,0.204731897,0.204731897,21110400,0,0
1981-03-04 00:00:00-05:00,0.203279523,0.203279523,0.20182763,0.20182763,17625600,0,0
1981-03-05 00:00:00-05:00,0.197471856,0.197471856,0.196019948,0.196019948,8361600,0,0
1981-03-06 00:00:00-05:00,0.196019948,0.197471856,0.196019948,0.196019948,14342400,0,0
1981-03-09 00:00:00-05:00,0.196019948,0.197471856,0.196019948,0.196019948,10041600,0,0
1981-03-10 00:00:00-05:00,0.198923558,0.200375466,0.198923558,0.198923558,10646400,0,0
1981-03-11 00:00:00-05:00,0.193115621,0.193115621,0.190211803,0.190211803,16310400,0,0
1981-03-12 00:00:00-05:00,0.200375631,0.203279432,0.200375631,0.200375631,9216000,0,0
1981-03-13 00:00:00-05:00,0.203279391,0.204731864,0.203279391,0.203279391,10569600,0,0
1981-03-16 00:00:00-05:00,0.204731897,0.206183805,0.204731897,0.204731897,13670400,0,0
1981-03-17 00:00:00-05:00,0.197471856,0.197471856,0.196019948,0.196019948,17577600,0,0
1981-03-18 00:00:00-05:00,0.198923558,0.200375466,0.198923558,0.198923558,20755200,0,0
1981-03-19 00:00:00-05:00,0.198923764,0.198923764,0.197471872,0.197471872,8572800,0,0
1981-03-20 00:00:00-05:00,0.203279391,0.204731864,0.203279391,0.203279391,14764800,0,0
1981-03-23 00:00:00-05:00,0.204731897,0.207635697,0.204731897,0.204731897,8054400,0,0
1981-03-24 00:00:00-05:00,0.206183791,0.207635683,0.206183791,0.206183791,14227200,0,0
1981-03-25 00:00:00-05:00,0.214895785,0.216347677,0.214895785,0.214895785,11875200,0,0
1981-03-26 00:00:00-05:00,0.213443963,0.213443963,0.211991489,0.211991489,15964800,0,0
1981-03-27 00:00:00-05:00,0.211991489,0.213443963,0.211991489,0.211991489,17241600,0,0
1981-03-30 00:00:00-05:00,0.211991489,0.213443963,0.211991489,0.211991489,5318400,0,0
1981-03-31 00:00:00-05:00,0.211991427,0.211991427,0.210539535,0.210539535,4742400,0,0
1981-04-01 00:00:00-05:00,0.211991489,0.213443963,0.211991489,0.211991489,8246400,0,0
1981-04-02 00:00:00-05:00,0.213443905,0.214895814,0.213443905,0.213443905,9792000,0,0
1981-04-03 00:00:00-05:00,0.213443901,0.213443901,0.210539535,0.210539535,13968000,0,0
1981-04-06 00:00:00-05:00,0.210539474,0.210539474,0.209087566,0.209087566,10358400,0,0
1981-04-07 00:00:00-05:00,0.207635697,0.207635697,0.204731897,0.204731897,19910400,0,0
1981-04-08 00:00:00-05:00,0.206183791,0.207635683,0.206183791,0.206183791,33004800,0,0
1981-04-09 00:00:00-05:00,0.206183805,0.206183805,0.204731897,0.204731897,14505600,0,0
1981-04-10 00:00:00-05:00,0.209087566,0.211991366,0.209087566,0.209087566,12000000,0,0
1981-04-13 00:00:00-05:00,0.222155824,0.223607733,0.222155824,0.222155824,8256000,0,0
1981-04-14 00:00:00-05:00,0.22360757,0.225059461,0.22360757,0.22360757,8668800,0,0
1981-04-15 00:00:00-05:00,0.225059658,0.226511567,0.225059658,0.225059658,8889600,0,0
1981-04-16 00:00:00-05:00,0.227963373,0.229415264,0.227963373,0.227963373,37344000,0,0
1981-04-20 00:00:00-05:00,0.227963373,0.229415264,0.227963373,0.227963373,6758400,0,0
1981-04-21 00:00:00-05:00,0.232319817,0.233771709,0.232319817,0.232319817,12691200,0,0
1981-04-22 00:00:00-05:00,0.235223576,0.236675485,0.235223576,0.235223576,14544000,0,0
1981-04-23 00:00:00-05:00,0.233771633,0.233771633,0.230867833,0.230867833,5760000,0,0
1981-04-24 00:00:00-05:00,0.232319817,0.233771709,0.232319817,0.232319817,18451200,0,0
1981-04-27 00:00:00-04:00,0.230867737,0.230867737,0.227963373,0.227963373,9062400,0,0
1981-04-28 00:00:00-04:00,0.227963475,0.227963475,0.225059658,0.225059658,14774400,0,0
1981-04-29 00:00:00-04:00,0.223607733,0.223607733,0.222155824,0.222155824,11712000,0,0
1981-04-30 00:00:00-04:00,0.220703451,0.220703451,0.219251558,0.219251558,7852800,0,0
